#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ABCA7	APOE	9606.ENSP00000263094	9606.ENSP00000252486	0	0	0	0	0.047	0	0	0.773	0.774
ABCA7	SORL1	9606.ENSP00000263094	9606.ENSP00000260197	0	0	0	0	0.083	0	0	0.833	0.841
ABCA7	TREM2	9606.ENSP00000263094	9606.ENSP00000362205	0	0	0	0	0.056	0	0	0.772	0.775
ABCA7	PSEN2	9606.ENSP00000263094	9606.ENSP00000355747	0	0	0	0	0	0	0	0.803	0.803
ADD1	GAPDH	9606.ENSP00000264758	9606.ENSP00000380070	0	0	0	0	0.049	0	0.352	0.569	0.711
ADD1	SLC2A1	9606.ENSP00000264758	9606.ENSP00000416293	0.046	0	0	0	0.057	0	0	0.761	0.766
ADD1	CASP3	9606.ENSP00000264758	9606.ENSP00000311032	0	0	0	0	0.042	0	0.750	0.174	0.784
ADORA2A	NTRK2	9606.ENSP00000480012	9606.ENSP00000277120	0	0	0	0	0	0	0.700	0.809	0.940
ADORA2A	DRD2	9606.ENSP00000480012	9606.ENSP00000354859	0	0	0	0.639	0.100	0.806	0	0.987	0.997
ADORA2A	CNR1	9606.ENSP00000480012	9606.ENSP00000358513	0	0	0	0.602	0.051	0.634	0	0.884	0.956
AKT1	LMNB1	9606.ENSP00000451828	9606.ENSP00000261366	0	0	0	0	0.067	0.110	0	0.737	0.763
AKT1	CREBBP	9606.ENSP00000451828	9606.ENSP00000262367	0	0	0	0	0.080	0.513	0	0.700	0.854
AKT1	TYROBP	9606.ENSP00000451828	9606.ENSP00000262629	0	0	0	0	0.104	0	0	0.738	0.755
AKT1	PPARGC1A	9606.ENSP00000451828	9606.ENSP00000264867	0	0	0	0	0	0.095	0	0.741	0.756
AKT1	TP53	9606.ENSP00000451828	9606.ENSP00000269305	0	0	0	0	0.049	0.184	0.900	0.934	0.994
AKT1	ITPR1	9606.ENSP00000451828	9606.ENSP00000306253	0	0	0	0	0.042	0.440	0	0.967	0.981
AKT1	CASP3	9606.ENSP00000451828	9606.ENSP00000311032	0	0	0	0	0.044	0.311	0	0.923	0.945
AKT1	GSK3B	9606.ENSP00000451828	9606.ENSP00000324806	0	0	0	0.579	0.138	0.929	0.900	0.428	0.996
AKT1	MAPT	9606.ENSP00000451828	9606.ENSP00000340820	0	0	0	0	0	0.737	0	0.534	0.872
AKT1	CASP8	9606.ENSP00000451828	9606.ENSP00000351273	0	0	0	0	0.059	0.067	0	0.780	0.790
AKT1	VCP	9606.ENSP00000451828	9606.ENSP00000351777	0	0	0	0	0.060	0.614	0	0.328	0.735
AKT1	MTOR	9606.ENSP00000451828	9606.ENSP00000354558	0	0	0	0	0.060	0.925	0.900	0.954	0.999
AKT1	ATG5	9606.ENSP00000451828	9606.ENSP00000358072	0	0	0	0	0.057	0.071	0	0.760	0.772
AKT1	HDAC1	9606.ENSP00000451828	9606.ENSP00000362649	0	0	0	0	0.067	0.068	0	0.745	0.758
AKT1	IGF1	9606.ENSP00000451828	9606.ENSP00000376637	0	0	0	0	0	0.063	0	0.934	0.935
AKT1	GAPDH	9606.ENSP00000451828	9606.ENSP00000380070	0	0	0	0	0.056	0.250	0	0.884	0.911
AKT1	CREB1	9606.ENSP00000451828	9606.ENSP00000387699	0	0	0	0	0.092	0.292	0.750	0.809	0.965
AKT1	BDNF	9606.ENSP00000451828	9606.ENSP00000414303	0	0	0	0	0	0.044	0	0.835	0.835
AKT1	SLC2A1	9606.ENSP00000451828	9606.ENSP00000416293	0	0	0	0	0.046	0.072	0	0.697	0.708
APOE	GSK3B	9606.ENSP00000252486	9606.ENSP00000324806	0	0	0	0	0	0	0	0.703	0.703
APOE	PRNP	9606.ENSP00000252486	9606.ENSP00000399376	0	0	0	0	0.049	0.062	0	0.709	0.717
APOE	BDNF	9606.ENSP00000252486	9606.ENSP00000414303	0	0	0	0	0	0	0	0.831	0.831
APOE	PSEN1	9606.ENSP00000252486	9606.ENSP00000326366	0	0	0	0	0	0	0	0.956	0.956
APOE	PSEN2	9606.ENSP00000252486	9606.ENSP00000355747	0	0	0	0	0.044	0	0	0.961	0.961
APOE	MAPT	9606.ENSP00000252486	9606.ENSP00000340820	0	0	0	0	0.044	0.701	0	0.973	0.991
APOE	SNCA	9606.ENSP00000252486	9606.ENSP00000500990	0	0	0	0	0.060	0.785	0.500	0.967	0.996
APOE	TREM2	9606.ENSP00000252486	9606.ENSP00000362205	0	0	0	0	0.181	0.584	0	0.994	0.997
APOE	SORL1	9606.ENSP00000252486	9606.ENSP00000260197	0	0	0	0	0.042	0.600	0	0.995	0.997
APOE	APP	9606.ENSP00000252486	9606.ENSP00000284981	0	0	0	0	0.068	0.837	0.720	0.999	0.999
APP	TARDBP	9606.ENSP00000284981	9606.ENSP00000240185	0	0	0	0	0.042	0.047	0	0.880	0.881
APP	GFAP	9606.ENSP00000284981	9606.ENSP00000253408	0	0	0	0	0.067	0.087	0	0.753	0.772
APP	SORL1	9606.ENSP00000284981	9606.ENSP00000260197	0	0	0	0	0.060	0.835	0.900	0.994	0.999
APP	CREBBP	9606.ENSP00000284981	9606.ENSP00000262367	0	0	0	0	0.067	0.077	0	0.767	0.781
APP	CASP6	9606.ENSP00000284981	9606.ENSP00000265164	0	0	0	0	0.055	0.596	0	0.766	0.903
APP	TP53	9606.ENSP00000284981	9606.ENSP00000269305	0	0	0	0	0.043	0	0	0.714	0.714
APP	SOD1	9606.ENSP00000284981	9606.ENSP00000270142	0	0	0	0	0.042	0	0	0.802	0.802
APP	UCHL1	9606.ENSP00000284981	9606.ENSP00000284440	0	0	0	0	0.090	0.536	0	0.447	0.746
APP	CREB1	9606.ENSP00000284981	9606.ENSP00000387699	0	0	0	0	0.049	0	0	0.711	0.713
APP	PARK7	9606.ENSP00000284981	9606.ENSP00000340278	0	0	0	0	0.048	0.074	0	0.720	0.731
APP	C9orf72	9606.ENSP00000284981	9606.ENSP00000482753	0	0	0	0	0	0	0	0.749	0.749
APP	GRIN1	9606.ENSP00000284981	9606.ENSP00000360608	0	0	0	0	0.097	0.535	0	0.508	0.776
APP	HTT	9606.ENSP00000284981	9606.ENSP00000347184	0	0	0	0	0.074	0.042	0	0.820	0.826
APP	GRIN2A	9606.ENSP00000284981	9606.ENSP00000332549	0	0	0	0	0.063	0.510	0	0.696	0.848
APP	PRKN	9606.ENSP00000284981	9606.ENSP00000355865	0	0	0	0	0	0.479	0	0.735	0.856
APP	BDNF	9606.ENSP00000284981	9606.ENSP00000414303	0	0	0	0	0.067	0.042	0	0.854	0.858
APP	NEFL	9606.ENSP00000284981	9606.ENSP00000482169	0	0	0	0	0.070	0.415	0	0.765	0.861
APP	GRIN2B	9606.ENSP00000284981	9606.ENSP00000477455	0	0	0	0	0	0.510	0	0.749	0.872
APP	GSK3B	9606.ENSP00000284981	9606.ENSP00000324806	0	0	0	0	0.108	0.606	0	0.730	0.897
APP	TREM2	9606.ENSP00000284981	9606.ENSP00000362205	0	0	0	0	0	0.359	0	0.853	0.901
APP	CASP3	9606.ENSP00000284981	9606.ENSP00000311032	0	0	0	0	0.060	0.603	0	0.774	0.908
APP	ITM2B	9606.ENSP00000284981	9606.ENSP00000497221	0	0	0	0	0.142	0.321	0.400	0.848	0.939
APP	PSEN2	9606.ENSP00000284981	9606.ENSP00000355747	0	0	0	0	0.049	0.339	0	0.954	0.969
APP	GAPDH	9606.ENSP00000284981	9606.ENSP00000380070	0	0	0	0	0.056	0.069	0.900	0.806	0.980
APP	SNCA	9606.ENSP00000284981	9606.ENSP00000500990	0	0	0	0	0.066	0.780	0.400	0.953	0.993
APP	MAPT	9606.ENSP00000284981	9606.ENSP00000340820	0	0	0	0	0	0.697	0	0.985	0.995
APP	PRNP	9606.ENSP00000284981	9606.ENSP00000399376	0	0	0	0	0.121	0.790	0.500	0.984	0.998
APP	PSEN1	9606.ENSP00000284981	9606.ENSP00000326366	0	0	0	0	0.049	0.981	0	0.991	0.999
ARSA	PSAP	9606.ENSP00000216124	9606.ENSP00000378394	0	0	0	0	0.062	0	0	0.911	0.913
ARSA	GLA	9606.ENSP00000216124	9606.ENSP00000218516	0	0	0	0	0.052	0	0.900	0.753	0.974
ARSA	GALC	9606.ENSP00000216124	9606.ENSP00000261304	0	0	0	0	0	0	0.900	0.859	0.985
ATG5	TP53	9606.ENSP00000358072	9606.ENSP00000269305	0	0	0	0	0	0	0	0.764	0.764
ATG5	CASP3	9606.ENSP00000358072	9606.ENSP00000311032	0	0	0	0	0.139	0.105	0	0.746	0.787
ATG5	HTT	9606.ENSP00000358072	9606.ENSP00000347184	0	0	0	0	0.049	0.292	0	0.624	0.725
ATG5	CASP8	9606.ENSP00000358072	9606.ENSP00000351273	0	0	0	0	0.087	0.235	0	0.967	0.975
ATG5	MTOR	9606.ENSP00000358072	9606.ENSP00000354558	0	0	0	0	0.049	0.088	0	0.820	0.830
ATG5	PRKN	9606.ENSP00000358072	9606.ENSP00000355865	0	0	0	0	0	0	0	0.717	0.717
ATG5	PINK1	9606.ENSP00000358072	9606.ENSP00000364204	0	0	0	0	0	0	0	0.776	0.776
ATG5	GAPDH	9606.ENSP00000358072	9606.ENSP00000380070	0	0	0	0	0.054	0	0	0.793	0.795
ATG5	CASP1	9606.ENSP00000358072	9606.ENSP00000433138	0	0	0	0	0.058	0.105	0	0.787	0.805
ATG5	SQSTM1	9606.ENSP00000358072	9606.ENSP00000374455	0	0	0	0	0	0.387	0.500	0.974	0.991
ATN1	ATXN1	9606.ENSP00000379915	9606.ENSP00000244769	0	0	0	0	0	0	0	0.859	0.859
ATN1	HTT	9606.ENSP00000379915	9606.ENSP00000347184	0	0	0	0	0.066	0.052	0	0.808	0.815
ATN1	ATXN3	9606.ENSP00000379915	9606.ENSP00000496695	0	0	0	0	0	0	0	0.784	0.784
ATP13A2	FBXO7	9606.ENSP00000327214	9606.ENSP00000266087	0	0	0	0	0.057	0	0	0.883	0.885
ATP13A2	SLC6A3	9606.ENSP00000327214	9606.ENSP00000270349	0	0	0	0	0	0	0	0.816	0.816
ATP13A2	LRRK2	9606.ENSP00000327214	9606.ENSP00000298910	0	0	0	0	0	0.071	0	0.843	0.848
ATP13A2	VPS35	9606.ENSP00000327214	9606.ENSP00000299138	0	0	0	0	0	0.069	0	0.852	0.856
ATP13A2	GBA	9606.ENSP00000327214	9606.ENSP00000314508	0	0	0	0	0.060	0	0	0.869	0.871
ATP13A2	MAPT	9606.ENSP00000327214	9606.ENSP00000340820	0	0	0	0	0	0.053	0	0.721	0.724
ATP13A2	DNAJC6	9606.ENSP00000327214	9606.ENSP00000360108	0	0	0	0	0.119	0.071	0	0.763	0.789
ATP13A2	PRKN	9606.ENSP00000327214	9606.ENSP00000355865	0	0	0	0	0	0	0	0.836	0.836
ATP13A2	PLA2G6	9606.ENSP00000327214	9606.ENSP00000333142	0	0	0	0	0.067	0	0	0.840	0.844
ATP13A2	PINK1	9606.ENSP00000327214	9606.ENSP00000364204	0	0	0	0	0.062	0	0	0.922	0.924
ATP13A2	SNCA	9606.ENSP00000327214	9606.ENSP00000500990	0	0	0	0	0.063	0	0	0.940	0.941
ATP13A2	PARK7	9606.ENSP00000327214	9606.ENSP00000340278	0.041	0	0	0	0	0	0	0.957	0.957
ATP1A3	TOR1A	9606.ENSP00000444688	9606.ENSP00000345719	0	0	0	0	0	0	0	0.713	0.713
ATXN1	TBP	9606.ENSP00000244769	9606.ENSP00000230354	0	0	0	0	0.058	0	0	0.732	0.737
ATXN1	CACNA1A	9606.ENSP00000244769	9606.ENSP00000489829	0	0	0	0	0.060	0	0	0.801	0.804
ATXN1	HTT	9606.ENSP00000244769	9606.ENSP00000347184	0	0	0	0	0.049	0	0	0.893	0.894
ATXN1	ATXN3	9606.ENSP00000244769	9606.ENSP00000496695	0	0	0	0	0.083	0	0	0.908	0.912
ATXN3	CREBBP	9606.ENSP00000496695	9606.ENSP00000262367	0	0	0	0	0.049	0.625	0	0.430	0.778
ATXN3	ITPR1	9606.ENSP00000496695	9606.ENSP00000306253	0	0	0	0	0	0	0.900	0.968	0.996
ATXN3	HTT	9606.ENSP00000496695	9606.ENSP00000347184	0	0	0	0	0	0.292	0	0.836	0.878
ATXN3	VCP	9606.ENSP00000496695	9606.ENSP00000351777	0	0	0	0	0.055	0.937	0.700	0.992	0.999
ATXN3	PRKN	9606.ENSP00000496695	9606.ENSP00000355865	0	0	0	0	0	0.780	0.900	0.841	0.996
ATXN3	CACNA1A	9606.ENSP00000496695	9606.ENSP00000489829	0	0	0	0	0.083	0	0	0.797	0.805
ATXN3	SNCA	9606.ENSP00000496695	9606.ENSP00000500990	0	0	0	0	0	0	0	0.722	0.722
BDNF	GFAP	9606.ENSP00000414303	9606.ENSP00000253408	0	0	0	0	0	0	0	0.804	0.804
BDNF	SLC6A4	9606.ENSP00000414303	9606.ENSP00000261707	0	0	0	0	0	0	0	0.922	0.922
BDNF	CREBBP	9606.ENSP00000414303	9606.ENSP00000262367	0	0	0	0	0	0	0.750	0.565	0.886
BDNF	NTRK2	9606.ENSP00000414303	9606.ENSP00000277120	0	0	0	0	0.060	0.691	0.900	0.999	0.999
BDNF	CSF1R	9606.ENSP00000414303	9606.ENSP00000286301	0	0	0	0	0	0	0.650	0.343	0.760
BDNF	CASP3	9606.ENSP00000414303	9606.ENSP00000311032	0	0	0	0	0	0	0	0.720	0.720
BDNF	GRIN2A	9606.ENSP00000414303	9606.ENSP00000332549	0	0	0	0	0.050	0	0	0.817	0.819
BDNF	HAP1	9606.ENSP00000414303	9606.ENSP00000334002	0	0	0	0	0	0.292	0	0.765	0.826
BDNF	HTT	9606.ENSP00000414303	9606.ENSP00000347184	0	0	0	0	0	0	0	0.823	0.823
BDNF	DRD2	9606.ENSP00000414303	9606.ENSP00000354859	0	0	0	0	0.057	0	0	0.787	0.790
BDNF	CNTF	9606.ENSP00000414303	9606.ENSP00000355370	0	0	0	0	0	0	0	0.915	0.915
